client_id	path	sentence	up_votes	down_votes	age	gender	accent
8a8ebefd4cf7c8fe69dcc0070ff8c52ac752a4fbc6aee15aea8ae15891adaf1c6d4f0686e9128bb1ba63aba6e2c001c95241ec6f4da7883af2854beb4829a969	fa9bbcbdd5548544669cffaf40801dc09e8ccd94cb459e725ed35ccdbc9920028f3a68043ade3048b44955883da172da626f05428ded1f3d16a0449316c3af00.mp3	Faint o gwpaneidiau o de a chacennau a gafodd pob person?	0	2			
8a8ebefd4cf7c8fe69dcc0070ff8c52ac752a4fbc6aee15aea8ae15891adaf1c6d4f0686e9128bb1ba63aba6e2c001c95241ec6f4da7883af2854beb4829a969	f589f34d946a56571de849d9af8e9a393a72bee908fd1d8b89f74ea0315c836be10aacfcd74488e7c0262de5b778f4e382b950055398e3821bf6500cf29243dc.mp3	Allwch chi osod y planedau mewn grwpiau gwahanol?	1	2			
a7debe6eafc06656fc563b2d3be93143096ec8cb56cba90f7bb368b65032a6d3b55ef09759537ec3a0e9d6f81bc5156d5546aae59b5088b48c1cd76237ed62bb	cb9f65123bef5c4aa4f72f511bfd167fec8ddd9b287681a79dd3dcef346f6c8ad9cc1ee124482f672843998459f39bea4c8a6450e7c8a2eb60613066a22c27d0.mp3	"Beth ydy'r penawdau?"	1	2	fourties	male	united_kingdom
0163913613fcff393c5c82d751911a311477f356f667267dbdacc98328110a7077e2ac69b17bb7f332895166b88d3bc6251b6ea09a8e0ffed396a44cdcebcddf	bf9f990de1f658c60a962e392813c9704c7157aae4c14a29a56eb943b115d82d4cb220334954d62452ecd320201dd5b83d79bfad26935844d0047804ef6c0135.mp3	"Ble wyt ti'n mynd ar wyliau?"	0	2	fifties	female	united_kingdom
ca852e205b8bec100ab5eb075fed25ff65fa1fa68c974668071b2e7d7274614fcf12a4a5f3ba9e65fbb799e52fa757fcdf98f4fe93851c7a612ac0ec3942543a	8e37e39d4b758f70995b2a36d51e5da109d3fc29bb959797d19abbd1a15cac01f7b0c0cc0bc1f71fb6823eb982e4a876d68b6c12e9a46151cabd6b4ca8847beb.mp3	Gall perfformiad da ganddyn nhw eleni gael effaith ar gefnogaeth y ddwy blaid fawr.	0	2			
ca852e205b8bec100ab5eb075fed25ff65fa1fa68c974668071b2e7d7274614fcf12a4a5f3ba9e65fbb799e52fa757fcdf98f4fe93851c7a612ac0ec3942543a	36d442ae941f7df66b56b39f49d710af4a6d35ee608407a57d617397ae72ed633c473b07e15daeb1c5eaea4dbb4202beeb01b0b2aa793f8231fbb0e8d2cbf638.mp3	I ddechrau, hoffwn i salad gwyrdd.	0	2			
8a8ebefd4cf7c8fe69dcc0070ff8c52ac752a4fbc6aee15aea8ae15891adaf1c6d4f0686e9128bb1ba63aba6e2c001c95241ec6f4da7883af2854beb4829a969	451da94d915dc0fe8eb68fea9c0945f372a840bb4c03392776fcf1fb56c3ab0dcf3befcebc0a6a8bf8d4e9f4a4d5021cdce829df49c823ef102bfd3b499f7a1e.mp3	A allwch anfon ffurflen gais imi drwy e-bost os gwelwch yn dda?	0	2			
8a8ebefd4cf7c8fe69dcc0070ff8c52ac752a4fbc6aee15aea8ae15891adaf1c6d4f0686e9128bb1ba63aba6e2c001c95241ec6f4da7883af2854beb4829a969	59d9fd6e092b7609a514833ed42a4196aa58906ffbbc07879be9259bf8ff6afb42a9888761257043a8a610e6c757ebbb4ddf44b8ffb2f9bd62ccf00d0bb275d8.mp3	"Mae'r het yna'n dy siwtio di."	0	2			
961c18bdcc605c2fbdffb3e19457d7d131807c71f537cce46f2a06ac96eba3a3aecf1237f14e014a9431ef11acbc3ec47c099b99dac94c99ceebf8ee507c85a6	805209eb2c0fcb73254ba4b93c0bdbde7051a48ce6d5163a2a3eea1b0d92c8fd2bf3b053aa9fba72ed1f3e5086dd2ff33f497a8e3795bd6e597a7239e00f8130.mp3	wyau, Llanddowror, dull, boen, Llwynhendy, Mhowys, Trefdraeth, cadmiwm	0	2			
961c18bdcc605c2fbdffb3e19457d7d131807c71f537cce46f2a06ac96eba3a3aecf1237f14e014a9431ef11acbc3ec47c099b99dac94c99ceebf8ee507c85a6	0fa778adb6be4209edcfc1213f805b99eefe996e59cc5a0d5bc9de22e0609acd5c750b5ed518fdbdd0da61295a6084e59ef8da525dbe5dafb42ddcf2396c0dc4.mp3	Efallai taw mynd ati ar eich liwt eich hun sydd raid.	0	2			
8a8ebefd4cf7c8fe69dcc0070ff8c52ac752a4fbc6aee15aea8ae15891adaf1c6d4f0686e9128bb1ba63aba6e2c001c95241ec6f4da7883af2854beb4829a969	ac6222dac15bb25367bde1781e313df02a6777cb6afc597c719d8e44902ae277975ebb583f02093223294cf40be1cf5d2804957b9fc7dd14278fca1efdfa0942.mp3	"Byddwn ni'n gynnar."	0	2			
8a8ebefd4cf7c8fe69dcc0070ff8c52ac752a4fbc6aee15aea8ae15891adaf1c6d4f0686e9128bb1ba63aba6e2c001c95241ec6f4da7883af2854beb4829a969	1e8e8da0b80730992cff6ba70bced2af19ce0f1c28c04b096f561255aa1f1f9382c0371b5f7b278cbd2f7c0ee8cce7202b6c0a4d9d12bc0c8fbffc3cde763f56.mp3	Ga i bostio parsel trwm fan hyn?	0	2			
8a8ebefd4cf7c8fe69dcc0070ff8c52ac752a4fbc6aee15aea8ae15891adaf1c6d4f0686e9128bb1ba63aba6e2c001c95241ec6f4da7883af2854beb4829a969	f2aca80a07c65b10edac51a5abb80f86a5a4255faaa7cb44af36aba5b595bc1522aac93e3069e89fb740389e6deb33639ce338827f3a1dda1a81cc205cbeb2ec.mp3	"Fyddech chi'n meindio ailadrodd hynny?"	0	2			
8a8ebefd4cf7c8fe69dcc0070ff8c52ac752a4fbc6aee15aea8ae15891adaf1c6d4f0686e9128bb1ba63aba6e2c001c95241ec6f4da7883af2854beb4829a969	14c09de4856bd004bfabcfb9bbadfaf6f76f97913d46422fe35bb17b7bb391f3dd9cf30ed0cbea3581e17206b1b812b3eafaa73f41136318e118f32e579746c5.mp3	Ond mae angen rheoli unrhyw brofion yn effeithiol.	1	2			
8a8ebefd4cf7c8fe69dcc0070ff8c52ac752a4fbc6aee15aea8ae15891adaf1c6d4f0686e9128bb1ba63aba6e2c001c95241ec6f4da7883af2854beb4829a969	6d4d305033d76599bb98508d43bfa37a9c1bc0407bbd7052981e2273c8fde6ab561a7f8c81bc7a0710d89305f4240fc622d5abf4350e8b0299c2e44b765a5aca.mp3	Sut mae agwedd rhieni yn effeithio ar hunaniaeth eu plant?	0	2			
a7debe6eafc06656fc563b2d3be93143096ec8cb56cba90f7bb368b65032a6d3b55ef09759537ec3a0e9d6f81bc5156d5546aae59b5088b48c1cd76237ed62bb	d8f240cb29627461695499cccdf96e66332fe254c8b1b8b63af3f10ae2e482e3a6f134b3caa62e36258f305c4ed7dc7a60f8fd79054891bd6e4498aa0f220734.mp3	duwynt, moreau, rhywfaint, ddwfn, rhyw, powdwr, sioeau, Loegr	0	2	fourties	male	united_kingdom
69f7a28c97746050b5f4e81fe7219ec857b809be84899e9eefd82faf523a47250dfe78ce3900660b74f53073f63b8f621587e435b04c39820dd3759f20a92fe5	0e26419dea82601f1b26806f56360cdb85806c5a614caabb4a8ca4462175240dfb93367018783e921ad1e0d2564d6416538c0a6c1047b5d3dd034ea3371fcb4f.mp3	Harri Morgan, Heather Jones, Heledd Cynwal	0	2			
cc399fc9dc774c5a46aabbc995481287ca0650b6ade5856098a5f4f054dc234789ce00f94fa6a09a9195e12e6a7f3ac84e982cfbae3be1aabf24690e5edc8528	08c7afe7dfeb5d8002dee8f3bc3d07e78229056b9983c008f486ec46c563b600a9aa2920fe80ed01a66d01dc3446b66d11fbeb6432f2d091bf254de92b541f5f.mp3	"Faint o facteria sy'n dal ar gownter y gegin?"	0	2	fourties	male	united_kingdom
b32c6c130a33431b80db566c3b62790a9463b27585f2b2f770c058194a96732030f93dd5a79ce22f55fd77573330c3ab4e540eef6a6137377da2daf81c52211f	ae31ca6f87ec1d879d3e69c32e7a691f749f42294057081753615ce77c353b735b76c814416822671b5ead042549b089cb24bcb9c218687c020254f22e7695da.mp3	A allwch anfon ffurflen gais imi drwy e-bost os gwelwch yn dda?	1	2	sixties	male	other
b64151df5978a6623abd5f6d63779e6bdfdc5e0da940e5fff4f8dee8ad5aea85e8ce4de6ca5a28c857f77e98b94920b378dac4e0b1100caa82db8da177152dbf	c44378b91436e46a88a77b99ae511e73791b4e65df5c525e10f5638ca05552b0bdcee19c77c4e4416e563167fcbf8c405a98807f4ca7e90730bf815fdef398de.mp3	"Ydy'r gadair yma'n rhydd?"	1	2	thirties	female	united_kingdom
b64151df5978a6623abd5f6d63779e6bdfdc5e0da940e5fff4f8dee8ad5aea85e8ce4de6ca5a28c857f77e98b94920b378dac4e0b1100caa82db8da177152dbf	465f08eb14ba9bb13aa2f4552d597d0309b27c9262dd3379a9edeca94e53efe5e7673ba1fac2c21fbb2192277be93b33d3f40da11ecbc003bb6c765e9623b8fd.mp3	"Daeth gweithiwr o'r gwesty o hyd iddo ar lawnt yr adeilad."	0	2	thirties	female	united_kingdom
b64151df5978a6623abd5f6d63779e6bdfdc5e0da940e5fff4f8dee8ad5aea85e8ce4de6ca5a28c857f77e98b94920b378dac4e0b1100caa82db8da177152dbf	a18ec26cbad998a79db18d2b7282fd42fe4fb743f8bbc15b0994cf9f1c1ada2642f1c5c873af11239a714e01691bfa682b92d9cbff55e9d705db92e1730eea85.mp3	Caio, piws, corhelgi, maesllyn, ei foicotio, giw, jin, dawch	1	2	thirties	female	united_kingdom
1bca0886e3549a368d5d12d1de6a4d453f34b3ec6a55ab2fceaa7bf8f65f65e8c11ac91e0c664094c42cbaf76e94b02fb2caed017ddc98af60759d932059ea37	8e3f1c5107c020978376213e8cbe70f8a1324cc779e93334ba19587eaa2ded19abfd4ea590e6ad252d4c306fbe05f221081eda733d986511dbcd4810db02ad56.mp3	"Dw i'n byw yng Nghymru."	0	2			
cc399fc9dc774c5a46aabbc995481287ca0650b6ade5856098a5f4f054dc234789ce00f94fa6a09a9195e12e6a7f3ac84e982cfbae3be1aabf24690e5edc8528	1a0e7979cd0885fcbf53c23b51976e1efc451c2a1f8e36d14a9623800ce63be844c24e3b30411dc3f2e40c58b57020e5933ea71ac76da6c45b7e5383581ba37b.mp3	"Sut fyddi di'n mynd yno?"	1	2	fourties	male	united_kingdom
cc399fc9dc774c5a46aabbc995481287ca0650b6ade5856098a5f4f054dc234789ce00f94fa6a09a9195e12e6a7f3ac84e982cfbae3be1aabf24690e5edc8528	a9f73062197e42bf3c281c6e3e292f64d237dfe9f1072862537aa114a42df7597c51d0365ac304e5179fac970f8344f012f099302c02ed3de907732baa281887.mp3	Dwy bunt pum deg, os gwelwch yn dda.	1	2	fourties	male	united_kingdom
cc399fc9dc774c5a46aabbc995481287ca0650b6ade5856098a5f4f054dc234789ce00f94fa6a09a9195e12e6a7f3ac84e982cfbae3be1aabf24690e5edc8528	eed222aff4d84c80c43ae0de943da704bf4aaf0ce19e9bc3a9f3bf427b53c51cd790f9be5180aae39256ed2bc76d09fde5106688e751992539d56722a2d2a4d7.mp3	Wyt ti byth yn dweud celwydd am fwyta cyn bwyd?	0	2	fourties	male	united_kingdom
cc399fc9dc774c5a46aabbc995481287ca0650b6ade5856098a5f4f054dc234789ce00f94fa6a09a9195e12e6a7f3ac84e982cfbae3be1aabf24690e5edc8528	084611f86fad3d361f1f91e1b687401bd179d8833636052564941a7d5ae1b5c0422dffee7a4e778a3a7007af81ed587a40581da5baef8e08d4b4be2277f6602b.mp3	Y nod fydd cadw llechen lân a sicrhau o leia pwynt.	1	2	fourties	male	united_kingdom
cc399fc9dc774c5a46aabbc995481287ca0650b6ade5856098a5f4f054dc234789ce00f94fa6a09a9195e12e6a7f3ac84e982cfbae3be1aabf24690e5edc8528	c706259539f3498474ba846f687b2def50ce67989f656f3583c4b46838c705e8d35ce398674fc10876e31a3b56dad3a1ff5bb4613468a9c756edc0635af47b06.mp3	Doedd dim un gennym ni oedd yn ffitio Georgia ond nes i ddim meddwl.	1	2	fourties	male	united_kingdom
cc399fc9dc774c5a46aabbc995481287ca0650b6ade5856098a5f4f054dc234789ce00f94fa6a09a9195e12e6a7f3ac84e982cfbae3be1aabf24690e5edc8528	9069615966a2322d02257fc054c12199ada52577026faed6d291f886c09a908c07cf15db46d5ddf395da6222a3ea5a1c409607066a6f12061687eb249bc26c58.mp3	Bydda i yno am bythefnos.	0	2	fourties	male	united_kingdom
bc7dc4d3983058acf8246a2e9618da46b13c71adc870ce973cd51aaee4a1189410103c744bf7d5617ecac2b422d1037a35142a760112720623922d9595d4e2c3	dd9c6b1419c98299a78a4287b5764bc9b747eec45ad15e21c14897e83023e9ca1483f77fb576019dd3fd9c24ac3d810aafcfd0e049c4339ea6f14b4541d83972.mp3	Ond cafodd ei thorri yn dri darn ar y creigiau.	1	2	sixties	male	united_kingdom
ba84e888d101be3442495a0743225d029742b003d622e3f5615b769e2cfdbe8fbbd5f9f94cc3e6467b8336be26e978bbb69ca268da8c4d615f257f0d23d17ae9	5770cc614c2a81b829b08141a70d38572931ecfde1ab6d6a35e4d2045b33fbdb4526ef56d815ede5b7c8ac8099c6a78e42687a75f2827b64956b78b5c604fd5e.mp3	Beth oedd yn digwydd, wrth iddo gael ei gario i lawr yr afon?	0	2	twenties	male	united_kingdom
ba84e888d101be3442495a0743225d029742b003d622e3f5615b769e2cfdbe8fbbd5f9f94cc3e6467b8336be26e978bbb69ca268da8c4d615f257f0d23d17ae9	db0aa081ae0dca99a707daf90ecc239020359484785e32ef04e4c30614a0eadecb15c14ed7f208d6169763b7ef2bcd6c5c380b73a5d1e5208213e5b92872c10b.mp3	Beth ydy dy enw di?	0	2	twenties	male	united_kingdom
ba84e888d101be3442495a0743225d029742b003d622e3f5615b769e2cfdbe8fbbd5f9f94cc3e6467b8336be26e978bbb69ca268da8c4d615f257f0d23d17ae9	427d66909c00d9cffcaec63a30fb4f94b3b01183cf5a94a1b6e46b7fe554bf4b181abc562445fa6655dd1c1b57d4a112076400183f3d451439b7dd83cad03c7b.mp3	"Beth yw'r nodweddion arddull sydd yn y darn?"	1	2	twenties	male	united_kingdom
cc399fc9dc774c5a46aabbc995481287ca0650b6ade5856098a5f4f054dc234789ce00f94fa6a09a9195e12e6a7f3ac84e982cfbae3be1aabf24690e5edc8528	866b6defa30c55e979a87e0208aa7d901715375d03a19b9fe9f26045b4e999e72b5107cbb3141eb04cf4b165b1270ce317dd1534a79331424b764c72fae30b50.mp3	"Beth yw'r sgôr?"	0	2	fourties	male	united_kingdom
0163913613fcff393c5c82d751911a311477f356f667267dbdacc98328110a7077e2ac69b17bb7f332895166b88d3bc6251b6ea09a8e0ffed396a44cdcebcddf	3feaa440add86fe858cecdd0320e77527b169de2f1339b1eb4fdbd7efcb7f35ec505bb3da6211f52f2742be09ca0d1dd5bd4d482469aeb0025252359bfacfb33.mp3	Dydy e ddim yn ddigon da.	1	2	fifties	female	united_kingdom
cc399fc9dc774c5a46aabbc995481287ca0650b6ade5856098a5f4f054dc234789ce00f94fa6a09a9195e12e6a7f3ac84e982cfbae3be1aabf24690e5edc8528	d94f2b4286a2233f089223fbeca978cdee1330ab1033396559f0814f56dba2b9376a3a631e227028719a79efbeccdc7998ca983323043778d2646216ccc6fe34.mp3	Ar ba awyren fyddwn ni?	1	2	fourties	male	united_kingdom
cc399fc9dc774c5a46aabbc995481287ca0650b6ade5856098a5f4f054dc234789ce00f94fa6a09a9195e12e6a7f3ac84e982cfbae3be1aabf24690e5edc8528	b7933cb8012e9d16293c1ee9251079080a7f884fcf0cbf4b5bfd2cd7b77d371c5d622fdc6bf9f9ad021eb7862e915cf7ecf4283b951d41d800ae2964750a23e8.mp3	"Dw i'n mynd adref."	0	2	fourties	male	united_kingdom
cc399fc9dc774c5a46aabbc995481287ca0650b6ade5856098a5f4f054dc234789ce00f94fa6a09a9195e12e6a7f3ac84e982cfbae3be1aabf24690e5edc8528	5a5f32072fbcec55702caf7df0b45c9d28b814f724eea3057d26dda60f4fe6c517edab95ea25af612d464e616a1628426d595480148f1e07f9602aad2015632c.mp3	"Mae hi'n weddol."	0	2	fourties	male	united_kingdom
a7debe6eafc06656fc563b2d3be93143096ec8cb56cba90f7bb368b65032a6d3b55ef09759537ec3a0e9d6f81bc5156d5546aae59b5088b48c1cd76237ed62bb	1e8586ecba87046225c23c962bff9c60ad80c7889217e2ae23b2ea0fd974a0f0f9bc3877ff9c61daddf04f79da9cd5f828a9fd432090e567e101da61bd589c7c.mp3	"Nid yw'r digwyddiad yn cael ei drin fel un amheus."	0	2	fourties	male	united_kingdom
a7debe6eafc06656fc563b2d3be93143096ec8cb56cba90f7bb368b65032a6d3b55ef09759537ec3a0e9d6f81bc5156d5546aae59b5088b48c1cd76237ed62bb	29c1434f288957b25cc7a04c729c2fd9cd4d51564f407777e1e41ac83825428e2943ba39b4cb8e6c9d2b5f66346a3291f6a02ed6cadeaf3c95caaa8ce1b9b545.mp3	"Beth yw'r enw am y pedwar pwynt ar gwmpawd?"	1	2	fourties	male	united_kingdom
a7debe6eafc06656fc563b2d3be93143096ec8cb56cba90f7bb368b65032a6d3b55ef09759537ec3a0e9d6f81bc5156d5546aae59b5088b48c1cd76237ed62bb	36d7631ebab32a9dcd14970bf708d1944308fa5e4d5d04703fcc7ea4ac8467e3b34f4d86e332baa226c170dc91319f57f9ddc6071aff2157c9c116bb9b85a180.mp3	Sut mae hyn yn effeithio arnoch chi o ddydd o ddydd?	0	2	fourties	male	united_kingdom
cc399fc9dc774c5a46aabbc995481287ca0650b6ade5856098a5f4f054dc234789ce00f94fa6a09a9195e12e6a7f3ac84e982cfbae3be1aabf24690e5edc8528	16f4607a8f41eb4984fcc988e32e2c12ba4f0d7612aa7fc96fec5145ea49c16cf17aa4a4e44cc4437d0b41e7bf320c7576dba89d985c567430caca2c312b182b.mp3	Pam mae'r bws yn hwyr?	0	2	fourties	male	united_kingdom
cc399fc9dc774c5a46aabbc995481287ca0650b6ade5856098a5f4f054dc234789ce00f94fa6a09a9195e12e6a7f3ac84e982cfbae3be1aabf24690e5edc8528	488e460bbf922aa96e2a6fadf0087d647efe36e462c93fac167a21fa95fc873433e1add2a67c32c2372fce540878d50c3214dd8b1dfb184a519824be10e8c715.mp3	"Roedd hi'n gêm dda."	0	2	fourties	male	united_kingdom
cc399fc9dc774c5a46aabbc995481287ca0650b6ade5856098a5f4f054dc234789ce00f94fa6a09a9195e12e6a7f3ac84e982cfbae3be1aabf24690e5edc8528	66f4e141bc1db47358ed408647a42e37e5c2781b0e7b62db16824368f05e07a680af3ca75c2b7c6f3a13d8ff0eba01345b704e75c03cc247bb83447214b34314.mp3	Llefrith a dau siwgr, plîs.	0	2	fourties	male	united_kingdom
b32c6c130a33431b80db566c3b62790a9463b27585f2b2f770c058194a96732030f93dd5a79ce22f55fd77573330c3ab4e540eef6a6137377da2daf81c52211f	ac311f892e8f852cc58657a533b3f64ad9f4e9e9ab994ed55f196736973abe72a881b7c6a538cf9da697525a53d31065d9109cb8ba222e7836f924e9184dfd97.mp3	Mae fy magiau ar goll.	1	2	sixties	male	other
b32c6c130a33431b80db566c3b62790a9463b27585f2b2f770c058194a96732030f93dd5a79ce22f55fd77573330c3ab4e540eef6a6137377da2daf81c52211f	1ac0e84bbc798037f2d7d2cf65a92a43424e0dc86e17403fdb66b036e647322d1f38151f797c4a11860743c7071ae31f18c7603453254220c3332a3261f0db0d.mp3	"prif, rhaid bod, rheini, Sadwrn, sy'n cofio, cyntaf, rhaid cael"	0	2	sixties	male	other
a7debe6eafc06656fc563b2d3be93143096ec8cb56cba90f7bb368b65032a6d3b55ef09759537ec3a0e9d6f81bc5156d5546aae59b5088b48c1cd76237ed62bb	fae4daee6c976c3ba9c90005c956b66092c3b8fef5180324c5ce6f89aeca85514c27dfb8d607f693c441b7f8507f144c66f6cb82a118631aa6e48404e81c38f2.mp3	Aur dilin yw distawrwydd.	0	2	fourties	male	united_kingdom
1bca0886e3549a368d5d12d1de6a4d453f34b3ec6a55ab2fceaa7bf8f65f65e8c11ac91e0c664094c42cbaf76e94b02fb2caed017ddc98af60759d932059ea37	9fd5dd2681542536a6e4d504bb51a4ef0d083203085c65899ef0d04aa479d556bdd52fb49c9e990e13ab6cd17e2e90cbeaad081738c6ef8bef807e32a56d7b26.mp3	Faint o bobl sydd yn hoffi pinc, porffor neu ddu?	1	2			
a7debe6eafc06656fc563b2d3be93143096ec8cb56cba90f7bb368b65032a6d3b55ef09759537ec3a0e9d6f81bc5156d5546aae59b5088b48c1cd76237ed62bb	fd7980273810b48188dfeaf5880b88acea5d12362afdc83f6ca134e5911c494436030493a132d312521860c8222606cdc442d0608d10b95385011edb5bf60542.mp3	Faint o arian sydd gennyf ar ôl yn fy mhwrs?	0	2	fourties	male	united_kingdom
1bca0886e3549a368d5d12d1de6a4d453f34b3ec6a55ab2fceaa7bf8f65f65e8c11ac91e0c664094c42cbaf76e94b02fb2caed017ddc98af60759d932059ea37	56656618d1385608076154376bfb8ddace739d2fbc177dfcdb64476b337fa9c3ab98d2e5e03982cfc8107803de1f4ced38cace5f280c58541c840e3aa5362c97.mp3	Harri Morgan, Heather Jones, Heledd Cynwal	0	2			
1bca0886e3549a368d5d12d1de6a4d453f34b3ec6a55ab2fceaa7bf8f65f65e8c11ac91e0c664094c42cbaf76e94b02fb2caed017ddc98af60759d932059ea37	b3b8330d5b86ab3a240b67fdad93c8b57a17fc9fe7f5a0c35c5e9bbe9d80325e5c1963fd03ca6e721c9ec9abe3ed491adfd6b1ef1745dc684e1c1275f061f46c.mp3	Esgusoda fi, ga i dy rif ffôn?	0	2			
1bca0886e3549a368d5d12d1de6a4d453f34b3ec6a55ab2fceaa7bf8f65f65e8c11ac91e0c664094c42cbaf76e94b02fb2caed017ddc98af60759d932059ea37	fd49de29c676889dbaa1cdee48192e137cb1a716a7bb83559f43670891683dfc20d39bb769214c069e3330e04d9c69415f76a117d38cf81b3203e2d450753c2a.mp3	Roedd y stryd yng nghanol Caerdydd ar gau fore Mercher yn dilyn y digwyddiad.	0	2			
30b9972977d97e93b9d980e0351478bd09551c4997b523a21963eb529ce5f9746a9f25e2310a8d843c9d4bcfff6c1db04dabf94c3cb66a49671387c5f660b57d	1f20bd0ae930fa9c24dd9606eca70fcf79745356e748f88e510b28f294ecddbc161f27b5d8dbaf3501d0a16062c318ff09da490e44bbb0f4158b324ea8c7e362.mp3	Cafodd hyn ei ddangos yn erbyn yr Alban a Ffrainc.	0	2			
0058a65e70372d3bc1b39ba3f03651406249fc8477d1fef7d1fe3a4e069116a6388517f15e736d80b3d4e04f8035f01f0be651d527d2a8f241e42b2414adafe1	2f18aa0446d8f3a0d07d9e18bd0d088c96f48b520e18d07bf4c5e899a2960216aa920801c78b36e0cccd309cc19c3bf5a5aac984b9d536c4ed4068abf6ab3ec7.mp3	Chwaraea fiwsig roc	1	2			
da1085bfb7c8abee5e326c1b3669badad926f3ea9ae620d379b632755f6052c31a32fa177c493936d31a0b8ef4bb6493c3c214785392b28ca5cc1973f0ed9782	f939fedbf7ca1dccd04451ab541a143cd83eed868e8f16e62fb4dfe628a91ef2da9ae8aa9dd67c64780e901a6d8b9b56474b4ec2d14cee5a19c8b493e294bb55.mp3	"Diolch hefyd i Gerallt Pennant am ein helpu i nabod rhai o'r planhigion."	1	2	sixties	female	united_kingdom
bc7dc4d3983058acf8246a2e9618da46b13c71adc870ce973cd51aaee4a1189410103c744bf7d5617ecac2b422d1037a35142a760112720623922d9595d4e2c3	d174bc45c8a909469ba40b92973527697fbaf25dc5b3a44069ddd261b1bb3aa5c335d97af624dca55af049421817aa8232a9dff0028c16c4bfe421deb01a75f4.mp3	"Wyt ti'n gallu meddwl am enghraifft o dristwch yn y ffilm?"	0	2	sixties	male	united_kingdom
57145797ca4375aa11dc131ca43c5f31db1a6d61a7b6a207f70da0e411003dea8b2a54c593e28cd3c76642f19aa1dd2233a05dc7e6e94b41ed1c9d32d7f65347	4a3716bb287f24b6313da90dd4d8a74000e05b26589a7292bf7e2f8b7323d9c25a05f7c10c0117ca79758a3466d72c157de2a64827e7c16c1e0d2a6888c04c2f.mp3	Beuno, trotscïaeth, peipen, cerrig llwydion, ffawt, tangnefedd, fwyell, hoe	0	2	twenties	female	united_kingdom
b85158ff938dce754eae8dd28157a977c439c8e1e5d83ee9effc9dc62026555602c59dc67cf7c8ad8f4c9f8cc24cf90f216e493a86457f06d7dc6379a1eb6a7f	f3545de8f3a24a6aba8fa170981c00a0494006238a96b67e3b0edfb9abff08fd391078deaab14623a2284eef2e5cce14f637641218830a0e2b35a37800b9a1bf.mp3	Beth oedd y ffeithiau fwyaf diddorol i ti a pham?	1	2	sixties	male	united_kingdom
b85158ff938dce754eae8dd28157a977c439c8e1e5d83ee9effc9dc62026555602c59dc67cf7c8ad8f4c9f8cc24cf90f216e493a86457f06d7dc6379a1eb6a7f	2ef30e66ceee351eafd19d490f98898b17b89a13437f5ec779f83f8a0d3a7a94cf8ac8fafe6b7e88f22568a3290489d23c70bee629b500d37f99974fea1c816d.mp3	Beth yw tywydd heddiw?	0	2	sixties	male	united_kingdom
b85158ff938dce754eae8dd28157a977c439c8e1e5d83ee9effc9dc62026555602c59dc67cf7c8ad8f4c9f8cc24cf90f216e493a86457f06d7dc6379a1eb6a7f	36ff91f1f681c5c6090bf10f26667e8577f19e4ff9df3b8d2d3f91ecd3eba88b104a232387517739c3b37d7d250a854a5d457653facb24d01820f30be67808c0.mp3	"Mae hi'n ymddangos yn ifanc."	1	2	sixties	male	united_kingdom
e05b321ff46697169aa7174ae52f02f327a6a5afe87145bb5ed41dd30ff19f50f8db5d9c43fc0494cf2c4c8c5e1582e10647b5e68250009710b49d0ed9b3004f	a3d4d38916d208c3dad98200e5a28378a7e5bd47da13c8c957199354b00f766a2018bd55a4198b9aa9304044c9f5a5ce2aa6ceef6541be6169e6c714b4095421.mp3	Prosser, llaeth, llaw, cegddu, stow, troell, teitl, Moi	0	2	eighties	male	united_kingdom
e05b321ff46697169aa7174ae52f02f327a6a5afe87145bb5ed41dd30ff19f50f8db5d9c43fc0494cf2c4c8c5e1582e10647b5e68250009710b49d0ed9b3004f	ec7fbaebfa72fc2d6fdaa30824f9dfeb1b3f51c4e45630aa16fedf539eca0b0810fa20523fd6eef4d349c8985d0f91f59e5c70d9275de817ef665f1d434f27e9.mp3	Beth ydy cadair Eisteddfodol?	1	2	eighties	male	united_kingdom
e05b321ff46697169aa7174ae52f02f327a6a5afe87145bb5ed41dd30ff19f50f8db5d9c43fc0494cf2c4c8c5e1582e10647b5e68250009710b49d0ed9b3004f	07cf27b27383b22ab7713b9c7c4f9958906b10c34a28546c8f112861539a166c5b59a34be619ac744474c9fdb4bb87fb9045b37d4f5791578d33a59ec9c11678.mp3	Aros funud.	0	2	eighties	male	united_kingdom
e05b321ff46697169aa7174ae52f02f327a6a5afe87145bb5ed41dd30ff19f50f8db5d9c43fc0494cf2c4c8c5e1582e10647b5e68250009710b49d0ed9b3004f	20befe24483cb0dbbc67b1b3e301545e54af718c43ec5c91e811b18aa6cf8afa1d5db7de6e7fc6146c42f534d41b801420816033f734ed5986bc06244351ad64.mp3	Mae fy nain yn wyth deg heddiw.	0	2	eighties	male	united_kingdom
e05b321ff46697169aa7174ae52f02f327a6a5afe87145bb5ed41dd30ff19f50f8db5d9c43fc0494cf2c4c8c5e1582e10647b5e68250009710b49d0ed9b3004f	0d1257e42776f505eceffb6bbd7298d0ea5c4b27d66d33ebd2a1b4987fba019de985a74b77841a7b86108b4e0a52b7f886acd1d2b6baee2a887ad8a4ed084065.mp3	Dw i ddim yn deall.	0	2	eighties	male	united_kingdom
